city,country,latitude,longitude,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,temp_avg_yearly,budget_level_encoded,HotelRating_encoded,rating_was_unknown,has_airport,is_short_trip,is_one_week,region_africa,region_asia,region_europe,region_middle_east,region_north_america,region_oceania,region_south_america,name,iata,icao,latitude_airport,longitude_airport,HotelName,Attractions
Busan,South Korea,35.1799528,129.0752365,4,3,4,4,4,5,3,4,2,15.458333333333334,2,3.0,0,1,1,1,False,True,False,False,False,False,False,Gimhae International Airport,PUS,RKPK,35.1795005798,128.93800354,Dongbusan Tourist Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Cheokpanam Hermitage - 4.5 km / 2.8 mi <br /> Ilgwang Beach - 9.8 km / 6.1 mi <br /> Ganjeolgot - 12.7 km / 7.9 mi <br /> Jinha Beach - 15 km / 9.3 mi <br /> Seosaengpo Japanese Fortress - 15.2 km / 9.5 mi <br /> Orangdae - 16.8 km / 10.4 mi <br /> Lotte World Adventure Busan - 19.2 km / 11.9 mi <br /> Lotte Premium Outlet Dongbu-Pusan - 20.8 km / 12.9 mi <br /> Any Photo - 20.8 km / 12.9 mi <br /> Haedong Yonggungsa Temple - 21.4 km / 13.3 mi <br /> Geumjeong Cheyuk Gongweon - 22.1 km / 13.8 mi <br /> Songjeong Beach - 22.3 km / 13.9 mi <br /> Haedong Yong-gungsa - 22.5 km / 14 mi <br /> Cheonseongsan - 23.4 km / 14.6 mi <br /> Busan Municipal Library - 23.7 km / 14.8 mi <br /> </p><p>The nearest airports are:<br />Gimhae Airport (PUS) - 44.4 km / 27.6 mi<br /> Ulsan (USN) - 39.1 km / 24.3 mi<br /> </p><p>The preferred airport for Dongbusan Oncheon Hotel is Gimhae Airport (PUS). </p>
Cancun,Mexico,21.1527467,-86.8425761,3,4,3,5,5,4,4,3,2,26.558333333333334,2,4.0,0,1,1,1,False,False,False,False,True,False,False,Cancún International Airport,CUN,MMUN,21.036500930800003,-86.8770980835,Mia Reef Isla Mujeres Cancun All Inclusive Resort,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>West Coast of Isla Mujeres  Punta Cancun  and Punta Nizuc National Park - 0.1 km / 0.1 mi <br /> Norte Beach - 0.1 km / 0.1 mi <br /> Aztlán Galería - 0.3 km / 0.2 mi <br /> Isla Mujeres Cemetery - 0.6 km / 0.4 mi <br /> Miguel Hidalgo - 0.7 km / 0.5 mi <br /> Cocal Beach - 0.8 km / 0.5 mi <br /> Parador Fotográfico - 0.9 km / 0.5 mi <br /> Isla Mujeres Ferry Terminal - 1.2 km / 0.7 mi <br /> Garrafon Natural Reef Park - 2 km / 1.2 mi <br /> Crayola House - 4.2 km / 2.6 mi <br /> Mundaca House - 5.9 km / 3.7 mi <br /> Shark Beach - 6.8 km / 4.2 mi <br /> Capitán Dulché Museum - 6.9 km / 4.3 mi <br /> Parque de los Suenos - 7.3 km / 4.5 mi <br /> Joysxee Floating Bottle Island - 7.5 km / 4.7 mi <br /> </p><p>The preferred airport for Mia Reef Isla Mujeres - All Inclusive is Cancun Intl. Airport (CUN) - 35.3 km / 21.9 mi </p>
Cali,Colombia,3.4519988,-76.5325259,4,3,3,2,5,4,3,3,2,23.875,1,3.0,0,1,1,1,False,False,False,False,False,False,True,Alfonso Bonilla Aragon International Airport,CLO,SKCL,3.54322,-76.3816,Bellezas del Lili,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Jardin Plaza Shopping Center - 1.9 km / 1.2 mi <br /> Fundacion Valle del Lili - 2 km / 1.3 mi <br /> Universidad del Valle - 2.5 km / 1.6 mi <br /> Centro Comercial Aventura Plaza - 2.5 km / 1.6 mi <br /> Babilla Park - 3.4 km / 2.1 mi <br /> Unicentro Shopping Center - 3.5 km / 2.2 mi <br /> Holguines Trade Center - 3.6 km / 2.2 mi <br /> Pontificia Universidad Javeriana Cali - 4.4 km / 2.8 mi <br /> Universidad Icesi - 4.9 km / 3 mi <br /> Premier Limonar Mall - 6.5 km / 4 mi <br /> Universidad San Buenaventura Cali - 6.7 km / 4.2 mi <br /> Las Garzas Park - 6.9 km / 4.3 mi <br /> Pance River - 7.8 km / 4.9 mi <br /> Club Campestre Farallones - 8.1 km / 5 mi <br /> Farallones Clinic - 8.2 km / 5.1 mi <br /> </p><p>The nearest major airport is Alfonso Bonilla Aragon Intl. Airport (CLO) - 31.1 km / 19.3 mi</p>
Bangkok,Thailand,13.7524938,100.4935089,5,3,2,2,5,5,4,5,1,29.258333333333336,1,5.0,0,1,0,1,False,True,False,False,False,False,False,Don Mueang International Airport,DMK,VTBD,13.9125995636,100.607002258,The Vertical Suite,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Seacon Square - 0.5 km / 0.3 mi <br /> Talad Rod Fai Night Market - 1.2 km / 0.8 mi <br /> Suan Luang Rama IX Park - 1.4 km / 0.9 mi <br /> CentralPlaza Bangna - 3.4 km / 2.1 mi <br /> Samitivej Srinakarin Hospital - 6.8 km / 4.2 mi <br /> Bangkok International Trade and Exhibition Center - 7.5 km / 4.6 mi <br /> Chao Praya River - 8.8 km / 5.5 mi <br /> Mega Bangna - 9 km / 5.6 mi <br /> The Mall Bangkapi - 9.3 km / 5.8 mi <br /> Gateway Ekamai Mall - 9.3 km / 5.8 mi <br /> Rajamangala National Stadium - 9.5 km / 5.9 mi <br /> Imperial World Samrong - 9.6 km / 6 mi <br /> Ramkhamhaeng University - 10 km / 6.2 mi <br /> Bangkok University - 10 km / 6.2 mi <br /> Soi Thonglor Road - 10.3 km / 6.4 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 23.9 km / 14.8 mi<br /> Don Mueang Intl. Airport (DMK) - 38 km / 23.6 mi<br /> </p><p></p>
Belfast,United Kingdom,54.596391,-5.9301829,4,3,3,2,3,4,3,4,2,10.125,2,4.0,0,1,1,1,False,False,True,False,False,False,False,Belfast International Airport,BFS,EGAA,54.6575012207,-6.21582984924,Holiday Inn Belfast City Centre,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Crown Liquor Saloon - 0.3 km / 0.2 mi <br /> Grand Opera House - 0.4 km / 0.2 mi <br /> Ormeau Baths Gallery - 0.4 km / 0.3 mi <br /> Ulster Hall - 0.5 km / 0.3 mi <br /> Spires Mall and Conference Centre - 0.5 km / 0.3 mi <br /> Crumlin Road Gaol Belfast - 0.7 km / 0.4 mi <br /> Belfast Christmas Market - 0.7 km / 0.4 mi <br /> Scottish Provident Institution - 0.7 km / 0.5 mi <br /> Linen Hall Library - 0.8 km / 0.5 mi <br /> Belfast City Hall - 0.9 km / 0.6 mi <br /> Castle Court Shopping Centre - 0.9 km / 0.6 mi <br /> Queen s University of Belfast - 1 km / 0.6 mi <br /> Peace Line - 1.2 km / 0.7 mi <br /> Victoria Square Shopping Centre - 1.2 km / 0.7 mi <br /> St. George s Market - 1.2 km / 0.8 mi <br /> </p><p>The nearest airports are:<br />Belfast (BHD-George Best Belfast City) - 7.1 km / 4.4 mi<br /> Belfast International Airport (BFS) - 31.6 km / 19.6 mi<br /> </p><p>The preferred airport for Holiday Inn Belfast City Centre  an IHG Hotel is Belfast (BHD-George Best Belfast City). </p>
Odessa,Ukraine,46.4843023,30.7322878,4,3,3,4,4,4,3,4,2,12.35,1,2.0,0,1,1,1,False,False,True,False,False,False,False,Odessa International Airport,ODS,UKOO,46.42679977416992,30.67650032043457,Opera,Distances are calculated in a straight line from the property&apos;s location to the point of interest or attraction  and may not reflect actual travel distance. &lt;br /&gt;&lt;br /&gt; Distances are displayed to the nearest 0.1 mile and kilometer. &lt;p&gt;Palais Royal - 0.1 km / 0 mi &lt;br /&gt;Odessa Opera and Ballet Theater - 0.1 km / 0 mi &lt;br /&gt;Ekaterininskaya Square - 0.3 km / 0.2 mi &lt;br /&gt;Primorsky Boulevard - 0.3 km / 0.2 mi &lt;br /&gt;Odessa Museum of Western and Eastern Art - 0.4 km / 0.2 mi &lt;br /&gt;Potemkin Stairs - 0.4 km / 0.2 mi &lt;br /&gt;Deribasovskaya Street - 0.4 km / 0.3 mi &lt;br /&gt;Pushkin Museum - 0.4 km / 0.3 mi &lt;br /&gt;City Garden - 0.4 km / 0.3 mi &lt;br /&gt;Athena - 0.5 km / 0.3 mi &lt;br /&gt;The Odessa Port - 0.5 km / 0.3 mi &lt;br /&gt;Odessa Marine Passenger Terminal - 0.6 km / 0.4 mi &lt;br /&gt;Saint Preobrazhenskys Cathedral - 0.8 km / 0.5 mi &lt;br /&gt;Tsentralnyi-Chornomorets Stadium - 1.3 km / 0.8 mi &lt;br /&gt;Shevchenko Park - 1.6 km / 1 mi &lt;br /&gt;&lt;/p&gt;&lt;p&gt;The preferred airport for Opera is Odessa (ODS-Odessa Intl.) - 6.9 km / 4.3 mi. &lt;/p&gt;
Krabi,Thailand,8.0634637,98.9162345,3,4,5,5,3,4,4,2,4,26.916666666666668,1,3.0,0,1,1,1,False,True,False,False,False,False,False,Krabi Airport,KBV,VTSG,8.09912014008,98.9861984253,Holiday Villa,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Klong Dao Beach - 0.3 km / 0.2 mi <br /> Long Beach - 1 km / 0.6 mi <br /> Sala Dan Community School - 2.7 km / 1.7 mi <br /> Sala Dan Pier - 3.9 km / 2.4 mi <br /> Siri Lanta Bridge - 4.3 km / 2.6 mi <br /> Kawkwang Beach - 4.3 km / 2.7 mi <br /> Khlong Khong Beach - 7.8 km / 4.8 mi <br /> Khlong Toab Beach - 8.6 km / 5.3 mi <br /> Klong Nin Beach - 9.6 km / 6 mi <br /> Khao Mai Kaew Cave - 13 km / 8.1 mi <br /> Mo Ko Lanta National Park - 13.2 km / 8.2 mi <br /> Klong Hin Beach - 14.5 km / 9 mi <br /> Post Office Ko Lanta - 14.6 km / 9.1 mi <br /> Ba Kan Tieng Bay - 16.3 km / 10.1 mi <br /> Ba Kan Tiang Beach - 16.4 km / 10.2 mi <br /> </p><p>The preferred airport for Holiday Villa is Krabi Intl. Airport (KBV) - 77.2 km / 47.9 mi </p>
Muscat,Oman,23.5882019,58.3829448,4,3,4,4,2,4,3,3,4,28.900000000000002,2,3.0,0,1,1,1,False,False,False,True,False,False,False,Muscat International Airport,MCT,OOMS,23.593299865722656,58.284400939941406,Rotana Muscat,Not specified
Santa Marta,Colombia,11.2320944,-74.1950916,4,4,5,4,3,4,3,3,4,29.358333333333334,1,3.0,1,1,1,1,False,False,False,False,False,False,True,Simón Bolívar International Airport,SMR,SKSM,11.1196,-74.2306,Casa Baloo,Not specified
Tunis,Tunisia,36.8002068,10.1857757,4,3,3,3,3,4,3,3,2,20.05,1,4.0,0,1,1,0,True,False,False,False,False,False,False,Tunis Carthage International Airport,TUN,DTTA,36.85100173950195,10.22719955444336,Hotel Acropole Tunis,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Dah Dah Happy Land Entertainment Park - 1.1 km / 0.7 mi <br /> Tunisia Private University - 5.5 km / 3.4 mi <br /> Cité de la Culture - 6.7 km / 4.1 mi <br /> Habib Bourguiba Avenue - 7 km / 4.4 mi <br /> Belvedre Parc - 7.1 km / 4.4 mi <br /> Carrefour Market - 7.2 km / 4.4 mi <br /> El Menzah Dome - 7.3 km / 4.5 mi <br /> Golf de Carthage - 7.3 km / 4.5 mi <br /> Soukra Park - 7.3 km / 4.6 mi <br /> El Menzah Stadium - 7.4 km / 4.6 mi <br /> Tunis Zoo - 7.7 km / 4.8 mi <br /> Chedli Zouiten Stadium - 7.9 km / 4.9 mi <br /> Place du 14 janvier 2011 - 8 km / 5 mi <br /> Clock Tower - 8.1 km / 5.1 mi <br /> Sahib El-Tabía Mosque - 8.3 km / 5.1 mi <br /> </p><p>The nearest airports are:<br />Tunis - Carthage Intl. Airport (TUN) - 4.8 km / 3 mi<br /> Monastir (MIR-Habib Bourguiba Intl.) - 167.8 km / 104.3 mi<br /> </p><p>The preferred airport for Hotel Acropole Tunis is Monastir (MIR-Habib Bourguiba Intl.). </p>
Gdansk,Poland,54.42880315,18.79832701217957,4,2,3,3,3,4,3,4,2,9.491666666666665,2,5.0,0,1,1,0,False,False,True,False,False,False,False,Gdańsk Lech Wałęsa Airport,GDN,EPGD,54.37760162353516,18.46619987487793,Hotel Haffner,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Archaeological Open-Air Museum Grodzisko - 0.2 km / 0.1 mi <br /> Sopot Beach - 0.4 km / 0.3 mi <br /> Atelier Theatre - 0.7 km / 0.4 mi <br /> Grand Hotel - 0.7 km / 0.5 mi <br /> Sopot Lighthouse - 1 km / 0.6 mi <br /> Ulica Bohaterów Monte Cassino - 1.1 km / 0.7 mi <br /> Monte Cassino Street - 1.1 km / 0.7 mi <br /> Aquapark Sopot - 1.1 km / 0.7 mi <br /> Sopot Pier - 1.2 km / 0.7 mi <br /> Oriental Thai Massage - 1.2 km / 0.7 mi <br /> Kolibki Adventure Park - 1.7 km / 1 mi <br /> Forest Opera - 2 km / 1.3 mi <br /> Lysa Gora Ski Area - 2.2 km / 1.3 mi <br /> Sopot Hippodrome - 2.5 km / 1.6 mi <br /> Orlowo Beach - 2.8 km / 1.7 mi <br /> </p><p>The nearest major airport is Lech Walesa Airport (GDN) - 20.7 km / 12.8 mi</p>
Rotorua,New Zealand,-38.1381493,176.252922,4,4,5,2,3,3,5,3,3,12.183333333333332,2,4.0,0,1,1,0,False,False,False,False,False,True,False,Rotorua Regional Airport,ROT,NZRO,-38.10919952392578,176.31700134277344,Silveroaks Hotel Geyserland,Lake Rotorua: within 8000 metre  Polynesian Spa: within 3000 metre  Kuirau Park: within 4000 metre 
Lima,Peru,-12.0621065,-77.0365256,5,3,3,2,4,5,3,4,2,19.866666666666667,2,2.0,0,1,1,1,False,False,False,False,False,False,True,Jorge Chávez International Airport,LIM,SPIM,-12.0219,-77.114305,Hotel Residencial Alfa,Not specified
London,United Kingdom,51.4893335,-0.1440550845276872,5,2,3,1,5,5,3,5,2,11.316666666666668,3,3.0,0,1,1,1,False,False,True,False,False,False,False,London Luton Airport,LTN,EGGW,51.874698638916016,-0.3683330118656158,Holiday Inn Oxford Circus,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Bond Street - 0.4 km / 0.2 mi <br /> Selfridges - 0.4 km / 0.2 mi <br /> Marylebone High Street - 0.4 km / 0.2 mi <br /> Oxford Street - 0.4 km / 0.2 mi <br /> Regent Street - 0.5 km / 0.3 mi <br /> Baker Street - 0.5 km / 0.3 mi <br /> Oxford Circus - 0.7 km / 0.4 mi <br /> London Palladium Theatre - 0.8 km / 0.5 mi <br /> Park Lane - 1 km / 0.6 mi <br /> Marble Arch - 1.1 km / 0.7 mi <br /> Madame Tussauds Wax Museum - 1.1 km / 0.7 mi <br /> Regent s Park - 1.1 km / 0.7 mi <br /> Hyde Park - 1.2 km / 0.7 mi <br /> Sherlock Holmes Museum - 1.2 km / 0.8 mi <br /> Piccadilly - 1.4 km / 0.9 mi <br /> </p><p>The nearest airports are:<br />Heathrow Airport (LHR) - 27.2 km / 16.9 mi<br /> London City Airport (LCY) - 16.9 km / 10.5 mi<br /> Gatwick Airport (LGW) - 68.2 km / 42.4 mi<br /> Luton Airport (LTN) - 52.3 km / 32.5 mi<br /> </p><p>The preferred airport for Holiday Inn London - Oxford Circus  an IHG Hotel is Heathrow Airport (LHR). </p>
Pisa,Italy,43.4714722,10.6797912,4,2,3,2,3,4,3,3,2,15.266666666666667,2,3.0,1,1,1,0,False,False,True,False,False,False,False,Pisa International Airport,PSA,LIRP,43.683899,10.3927,Paneracci,Not specified
Kuala Lumpur,Malaysia,3.1526589,101.7022205,4,3,3,2,4,5,3,5,2,28.091666666666665,2,4.0,0,1,1,1,False,True,False,False,False,False,False,Kuala Lumpur International Airport,KUL,WMKK,2.745579957962,101.70999908447,Regalia Suites Kuala Lumpur,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Sunway Putra Mall - 0.3 km / 0.2 mi <br /> World Trade Centre Kuala Lumpur - 0.7 km / 0.4 mi <br /> Chow Kit Night Market - 1 km / 0.6 mi <br /> SOGO - 1.1 km / 0.7 mi <br /> Kuala Lumpur Forest Eco Park - 1.8 km / 1.1 mi <br /> Masjid Jamek Kampung Bahru Mosque - 1.8 km / 1.1 mi <br /> DBKL City Theatre - 1.8 km / 1.1 mi <br /> Masjid India - 1.9 km / 1.2 mi <br /> Merdeka Square - 2 km / 1.2 mi <br /> Jamek Mosque - 2.2 km / 1.4 mi <br /> Central Market - 2.5 km / 1.6 mi <br /> Menara Maybank - 2.5 km / 1.6 mi <br /> Kottu Malai Pillayar Temple - 2.6 km / 1.6 mi <br /> Petaling Street - 2.6 km / 1.6 mi <br /> Petaling Street Market - 2.7 km / 1.7 mi <br /> </p><p>The nearest airports are:<br />Kuala Lumpur International Airport (KUL) - 61.1 km / 38 mi<br /> Subang (SZB-Sultan Abdul Aziz Shah) - 25.1 km / 15.6 mi<br /> </p><p></p>
Cologne,Germany,50.938361,6.959974,4,2,3,1,4,4,3,4,2,12.258333333333333,2,3.0,0,1,1,1,False,False,True,False,False,False,False,Cologne Bonn Airport,CGN,EDDK,50.8658981323,7.1427397728,Hotel Rosenhof,Not specified
Lausanne,Switzerland,46.5218269,6.6327025,4,3,4,1,3,4,4,4,3,10.058333333333334,3,4.0,0,1,1,1,False,False,True,False,False,False,False,Lausanne-Blécherette Airport,QLS,LSGL,46.54529953,6.61667013168,Hotel Continental,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Esplanade de Montbenon - 0.5 km / 0.3 mi <br /> Hôtel de Ville - 0.8 km / 0.5 mi <br /> Bureau d Information au Public - 0.8 km / 0.5 mi <br /> Musée de Design et dArts Appliqués Contemporains - 0.9 km / 0.6 mi <br /> MUDAC - 0.9 km / 0.6 mi <br /> Musée Historique de Lausanne - 0.9 km / 0.6 mi <br /> Lausanne Cathedral - 0.9 km / 0.6 mi <br /> Lausanne Historical Museum - 1 km / 0.6 mi <br /> St. James Way - 1 km / 0.6 mi <br /> Place of Riponne - 1 km / 0.6 mi <br /> Cave a Jazz Chorus - 1 km / 0.6 mi <br /> Cathédrale de Notre Dame - 1 km / 0.6 mi <br /> Musée de lElysée - 1 km / 0.6 mi <br /> Jardin Botanique Lausanne - 1 km / 0.6 mi <br /> Musée Cantonal des Beaux Arts - 1.1 km / 0.7 mi <br /> </p><p>The preferred airport for Hotel Continental is Geneva International Airport (GVA) - 60.2 km / 37.4 mi </p>
Acapulco,Mexico,16.8680495,-99.8940182,3,4,3,4,4,4,3,3,2,28.25,2,3.0,0,1,1,1,False,False,False,False,True,False,False,General Juan N Alvarez International Airport,ACA,MMAA,16.757099151611328,-99.75399780273438,Boca Chica,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Playa Caletilla - 0.1 km / 0.1 mi <br /> Playas Caleta - 0.2 km / 0.1 mi <br /> Barco Palao - 0.6 km / 0.4 mi <br /> Capilla Submarina - 0.8 km / 0.5 mi <br /> Sinfonia - 2.3 km / 1.4 mi <br /> Tlacopanocha Beach - 2.5 km / 1.6 mi <br /> La Quebrada Cliffs - 2.9 km / 1.8 mi <br /> Mural Diego Rivera - 3 km / 1.9 mi <br /> Zocalo - 3.1 km / 1.9 mi <br /> La Catedral - 3.1 km / 1.9 mi <br /> Fort San Diego - 3.6 km / 2.2 mi <br /> Reina Park - 3.7 km / 2.3 mi <br /> Casa de Mascara (House of Masks) - 3.8 km / 2.4 mi <br /> Tamarind Beach - 3.9 km / 2.4 mi <br /> Mercado Centro - 4.7 km / 2.9 mi <br /> </p><p>The preferred airport for Hotel Boca Chica Acapulco is Acapulco  Guerrero (ACA-General Juan N. Alvarez Intl.) - 28.6 km / 17.8 mi </p>
Montego Bay,Jamaica,18.4724603,-77.9217357,3,4,4,5,4,4,3,3,3,27.53333333333333,2,3.0,1,1,1,1,False,False,False,False,True,False,False,Sangster International Airport,MBJ,MKJS,18.503700256347656,-77.91339874267578,Villa Montego,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Blue Diamond Shopping Centre - 1 km / 0.6 mi <br /> Whitter Village - 1.1 km / 0.7 mi <br /> Jamaica Beaches - 1.4 km / 0.9 mi <br /> SuperClubs Ironshore Golf and Country Club - 2.2 km / 1.4 mi <br /> Half Moon Bay Equestrian Centre - 5.4 km / 3.4 mi <br /> Three Palms Ocean Course - 6.1 km / 3.8 mi <br /> Half Moon Golf Course - 6.3 km / 3.9 mi <br /> Doctor s Cave Beach - 7.1 km / 4.4 mi <br /> Aquasol Beach Park - 7.1 km / 4.4 mi <br /> Dead End Beach - 7.6 km / 4.7 mi <br /> The Shoppes at Rose Hall - 7.8 km / 4.9 mi <br /> AquaSol Theme Park - 8.2 km / 5.1 mi <br /> Montego Bay Convention Centre - 8.3 km / 5.2 mi <br /> White Witch of Rose Hall Golf Course - 8.7 km / 5.4 mi <br /> Sam Sharpe Square - 8.7 km / 5.4 mi <br /> </p><p>The nearest major airport is Sir Donald Sangster Intl. Airport (MBJ) - 6.3 km / 3.9 mi</p>
Antalya,Turkey,36.8865728,30.7030242,4,4,4,5,4,4,4,3,3,19.966666666666665,2,5.0,0,1,1,1,False,True,False,False,False,False,False,Antalya International Airport,AYT,LTAI,36.898701,30.800501,Cornelia De Luxe Resort,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Belek Beach Park - 0.9 km / 0.6 mi <br /> Asklepion Spa & Thalasso - 1.9 km / 1.2 mi <br /> Belek Mosque - 4.2 km / 2.6 mi <br /> Montgomerie Golf Course - 5.2 km / 3.2 mi <br /> Cornelia Golf Club - 5.2 km / 3.3 mi <br /> Gloria Golf Club - 5.9 km / 3.7 mi <br /> Garden of Tolerance - 7.9 km / 4.9 mi <br /> Carya Golf Club - 7.9 km / 4.9 mi <br /> Belka Golf Club - 7.9 km / 4.9 mi <br /> Kaya Eagles Golf Club - 9.5 km / 5.9 mi <br /> National Golf Club - 10.8 km / 6.7 mi <br /> Titanic Golf Club - 13.1 km / 8.2 mi <br /> Antalya Golf Club - 13.2 km / 8.2 mi <br /> Aksu Belediyesi Halk Plaji - 18 km / 11.2 mi <br /> Eurymedon Bridge - 20.1 km / 12.5 mi <br /> </p><p>The preferred airport for Cornelia De Luxe Resort - All Inclusive is Antalya Intl. Airport (AYT) - 37.2 km / 23.1 mi </p>
Kota Kinabalu,Malaysia,5.9780066,116.0728988,3,4,5,4,3,4,3,3,3,27.833333333333332,2,2.0,0,1,1,1,False,True,False,False,False,False,False,Kota Kinabalu International Airport,BKI,WBKK,5.9372100830078125,116.0510025024414,OYO 1108 Bundusan Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Water World Theme Park - 2.3 km / 1.4 mi <br /> City Mall - 3.6 km / 2.2 mi <br /> Tabin Wildlife Reserve - 3.9 km / 2.4 mi <br /> Lintas Plaza - 4 km / 2.5 mi <br /> Sabah Agricultural Park - 5.8 km / 3.6 mi <br /> Bukit Padang - 5.8 km / 3.6 mi <br /> St. Michael Church Penampang - 5.9 km / 3.7 mi <br /> Sabah Art Gallery - 6.3 km / 3.9 mi <br /> Museum of Islamic Civilisation - 6.4 km / 4 mi <br /> Queen Elizabeth Hospital - 6.5 km / 4.1 mi <br /> Kompleks Karamunsing - 6.7 km / 4.1 mi <br /> Sabah State Museum - 6.7 km / 4.2 mi <br /> Plaza Wawasan - 7.1 km / 4.4 mi <br /> Downbelow Adventure Centre - 7.1 km / 4.4 mi <br /> Kota Kinabalu Esplanade - 7.2 km / 4.5 mi <br /> </p><p>The nearest major airport is Kota Kinabalu Intl. Airport (BKI) - 9.4 km / 5.8 mi</p>
Antofagasta,Chile,-23.6463741,-70.3980033,3,3,4,3,2,3,2,3,3,16.849999999999998,2,3.0,0,1,1,0,False,False,False,False,False,False,True,Andrés Sabella Gálvez International Airport,ANF,SCFA,-23.444501,-70.445099,RQ Express Antofagasta,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Plaza Colon - 0.4 km / 0.3 mi <br /> Antofagasta Museum - 0.5 km / 0.3 mi <br /> Resguardo Marítimo - 0.5 km / 0.3 mi <br /> Historical Dock of Antofagasta - 0.5 km / 0.3 mi <br /> Antofagasta Cathedral - 0.5 km / 0.3 mi <br /> Antofagasta Municipal Theater - 0.6 km / 0.4 mi <br /> Central Market - 0.8 km / 0.5 mi <br /> Antofagasta Fish Market - 0.9 km / 0.5 mi <br /> Paseo del Mar Boardwalk - 1.1 km / 0.7 mi <br /> El Tatio - 2.3 km / 1.4 mi <br /> Antofagasta Regional Stadium - 2.8 km / 1.7 mi <br /> Balneario Nocturno Beach - 3.1 km / 1.9 mi <br /> Catholic University of the North - 3.9 km / 2.4 mi <br /> Huanchaca Ruins Cultural Park - 5.3 km / 3.3 mi <br /> University of Antofagasta - 6.8 km / 4.3 mi <br /> </p><p>The nearest airports are:<br />Santiago Intl. Airport (SCL) - 1 371.8 km / 852.4 mi<br /> Antofagasta (ANF-Cerro Moreno Intl.) - 25.9 km / 16.1 mi<br /> </p><p>The preferred airport for RQ Express Antofagasta is Santiago Intl. Airport (SCL). </p>
Fortaleza,Brazil,-3.7304512,-38.5217989,3,4,3,5,4,4,3,3,2,27.675,2,2.0,0,1,1,1,False,False,False,False,False,False,True,Pinto Martins International Airport,FOR,SBFZ,-3.776279926300049,-38.53260040283203,Hospedaria Praia E Sol,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Monsignor Tabosa Avenue - 0.1 km / 0.1 mi <br /> Maracatu Museum - 0.2 km / 0.1 mi <br /> Dragao do Mar Art and Culture Center - 0.4 km / 0.2 mi <br /> Mini Siara Museum - 0.5 km / 0.3 mi <br /> Figueiras de Melo Square - 0.6 km / 0.4 mi <br /> Metropolitan Cathedral of Fortaleza - 0.7 km / 0.4 mi <br /> Central Market - 0.8 km / 0.5 mi <br /> Iracema Beach - 0.8 km / 0.5 mi <br /> Bandeira Square - 0.9 km / 0.5 mi <br /> INACE Shipyard - 0.9 km / 0.5 mi <br /> Nossa Senhora de Assuncao Fort - 0.9 km / 0.5 mi <br /> Ponte dos Ingleses - 0.9 km / 0.6 mi <br /> Passeio Publico - 0.9 km / 0.6 mi <br /> Ceara Museum - 1.1 km / 0.7 mi <br /> Ferreira Square - 1.1 km / 0.7 mi <br /> </p><p>The nearest major airport is Fortaleza (FOR-Pinto Martins Intl.) - 10.7 km / 6.7 mi</p>
